basisOfRecord,catalogNumber,collectionCode,country,eventDate,extraction_method,image,institutionCode,locality,ocr_confidence,ocr_engine,recordedBy,scientificName,specimen_id,stateProvince
PreservedSpecimen,,,Canada,1954,simple,9fd2263004c93e331e40fa35440189d08cdf58ecad604167e496398fa405c09f.jpg,,,1.0,vision,,Smi this,9fd2263004c93e331e40fa35440189d08cdf58ecad604167e496398fa405c09f,Saskatchewan
PreservedSpecimen,,,Canada,,simple,9fef492b9103149502bd7aa7aaebf0a38118f2ca0625e97cda15de2e05c90343.jpg,,,0.958,vision,,Avena fatasu,9fef492b9103149502bd7aa7aaebf0a38118f2ca0625e97cda15de2e05c90343,Saskatchewan
PreservedSpecimen,,,,,simple,9ffa574af4cf247c29da7b700644a938e3ea5376893bf9e4dd1031e13ac9cc16.jpg,,,1.0,vision,,,9ffa574af4cf247c29da7b700644a938e3ea5376893bf9e4dd1031e13ac9cc16,
PreservedSpecimen,57,,Canada,1968,simple,a00988297319c5879406d15d59bcf1c807c5c73eb53e81792c858b99bbe6a6d5.jpg,,,0.959,vision,,Scattered plants,a00988297319c5879406d15d59bcf1c807c5c73eb53e81792c858b99bbe6a6d5,Saskatchewan
PreservedSpecimen,,REGINA,Canada,0190,simple,a00fe4524989320a4158ea5ea2c85b631c4d931850c44c1499ef79d40d647ef1.jpg,AAFC,,1.0,vision,,Agrostis scabra,a00fe4524989320a4158ea5ea2c85b631c4d931850c44c1499ef79d40d647ef1,Saskatchewan
PreservedSpecimen,,REGINA,Canada,1986,simple,a05504b05edc4e9f7db15e3998d502f835e4e152f237e0097443b6e42bcde5f9.jpg,AAFC,,0.968,vision,,Cirsium vulgare,a05504b05edc4e9f7db15e3998d502f835e4e152f237e0097443b6e42bcde5f9,Saskatchewan
PreservedSpecimen,,REGINA,Canada,,simple,a05e31a2d494e54374ed5a9145eb45a06a3262832f2740987935496fdafa5f2e.jpg,AAFC,,1.0,vision,,Identified by,a05e31a2d494e54374ed5a9145eb45a06a3262832f2740987935496fdafa5f2e,Saskatchewan
PreservedSpecimen,,REGINA,Canada,7402,simple,a08c14c66a783eb114cd49eccdbc5d43e0be19893764cc9d0ad3ca4ffb0f2ca4.jpg,AAFC,,0.95,vision,,Artemisia ludoviciana,a08c14c66a783eb114cd49eccdbc5d43e0be19893764cc9d0ad3ca4ffb0f2ca4,Saskatchewan
PreservedSpecimen,01226,REGINA,Canada,0122,simple,a0a78af8892039addf985dab24b0c212c907f9c475b0402b08c2f05537d54ca6.jpg,AAFC,,0.926,vision,,Duplicate confirmed,a0a78af8892039addf985dab24b0c212c907f9c475b0402b08c2f05537d54ca6,Saskatchewan
PreservedSpecimen,,REGINA,Canada,,simple,a0b5fd2b7565833d60e2398a7eee3a04a0193fefe305f53cdd9cdcb10b730ee1.jpg,AAFC,,0.975,vision,No. . Checked by .,Weed nurser,a0b5fd2b7565833d60e2398a7eee3a04a0193fefe305f53cdd9cdcb10b730ee1,Saskatchewan
PreservedSpecimen,,REGINA,Canada,1006,simple,a0d2d63719127ed88ed76403ce0314a2fa3ddd681e47a3ee2a3a8ca9c0a72cc3.jpg,AAFC,Salt narsh around slough,0.95,vision,,Distichlie stricta,a0d2d63719127ed88ed76403ce0314a2fa3ddd681e47a3ee2a3a8ca9c0a72cc3,Saskatchewan
PreservedSpecimen,,,Canada,1982,simple,a0dc6c4631512548faef58889a0e8e4a9d35cdeb3ac3989c350bcde5e1977c67.jpg,,,0.942,vision,,Rust on,a0dc6c4631512548faef58889a0e8e4a9d35cdeb3ac3989c350bcde5e1977c67,Saskatchewan
PreservedSpecimen,102,REGINA,Canada,1987,simple,a0f9bd302f9b4f569ad9d6ef7b867e9b72cc303147a536a4f12106bcb6116ab9.jpg,AAFC,,0.925,vision,,Checked by,a0f9bd302f9b4f569ad9d6ef7b867e9b72cc303147a536a4f12106bcb6116ab9,Saskatchewan
PreservedSpecimen,66,REGINA,Canada,1988,simple,a10c1b790ea83b1def43f5724f2f3baaa488acc9fd2f39cb99b656ae77f52f07.jpg,AAFC,,0.961,vision,,Psathyrostachys juncea,a10c1b790ea83b1def43f5724f2f3baaa488acc9fd2f39cb99b656ae77f52f07,Saskatchewan
PreservedSpecimen,,REGINA,Canada,1963,simple,a119216f8b89aa5651f4559120b2af4f6e0cc100db017701839c894b02f41b7a.jpg,AAFC,,0.939,vision,,Calfbrite colorchecker,a119216f8b89aa5651f4559120b2af4f6e0cc100db017701839c894b02f41b7a,Saskatchewan
PreservedSpecimen,,REGINA,Canada,1956,simple,a168cab8f2fb896d55d0bf813f84d31d94cc18b84c640ee1bcbbee2c39ba3094.jpg,AAFC,,0.88,vision,,Cursum arvense,a168cab8f2fb896d55d0bf813f84d31d94cc18b84c640ee1bcbbee2c39ba3094,Saskatchewan
PreservedSpecimen,,,,7540,simple,a171087276ba889ea8c91651b78f32e938ffaa7f94144568d025ebde86e4bc0b.jpg,,,1.0,vision,,Bind weed,a171087276ba889ea8c91651b78f32e938ffaa7f94144568d025ebde86e4bc0b,
PreservedSpecimen,,REGINA,Canada,1964,simple,a17bd3946ef1807545813f7f08e0b1452fe29aefd5978707a1dd63ad85973814.jpg,AAFC,,0.907,vision,,Botanical aestyce,a17bd3946ef1807545813f7f08e0b1452fe29aefd5978707a1dd63ad85973814,Saskatchewan
PreservedSpecimen,2,REGINA,Canada,2061,simple,a19f8958d501852d3a45aab1f9f74f13f0f3276c89245f68ed0de2b28c14623d.jpg,AAFC,,0.968,vision,,Aster pansus,a19f8958d501852d3a45aab1f9f74f13f0f3276c89245f68ed0de2b28c14623d,Saskatchewan
PreservedSpecimen,365,REGINA,Canada,1984,simple,a1a56c1ec10609cd3d0d7fdbf28bcd7ad3d6fe9ff316bfaf6537f708dd23072c.jpg,AAFC,,0.953,vision,,Common groundsel,a1a56c1ec10609cd3d0d7fdbf28bcd7ad3d6fe9ff316bfaf6537f708dd23072c,Saskatchewan
PreservedSpecimen,2,REGINA,Canada,1987,simple,a1b026664e2e60eb9f139a601f1103772eee659b65006571fc0d1de68024c8ea.jpg,AAFC,,0.973,vision,,Carduus nutans,a1b026664e2e60eb9f139a601f1103772eee659b65006571fc0d1de68024c8ea,Saskatchewan
PreservedSpecimen,37,REGINA,Canada,1984,simple,a1b02dbba14c7506b745e5bd52df6ac3a0f49a3e69689185ba6413662f127b5c.jpg,AAFC,,0.86,vision,,Checked by,a1b02dbba14c7506b745e5bd52df6ac3a0f49a3e69689185ba6413662f127b5c,Saskatchewan
PreservedSpecimen,2,,Canada,1960,simple,a1effbcc5fbbd8cddd963f40c0722fe042b9be8b41eca1c9bb0a3e8ddb69de18.jpg,,,0.961,vision,,Fern of,a1effbcc5fbbd8cddd963f40c0722fe042b9be8b41eca1c9bb0a3e8ddb69de18,Saskatchewan
PreservedSpecimen,,REGINA,Canada,,simple,a1f451f1a33e5a5659cda213cf2d5208a8fc30cca2000870a2fffd4270ad6b57.jpg,AAFC,,0.953,vision,No. ..Checked by. D.W. Douglas auaues,Habitat dry,a1f451f1a33e5a5659cda213cf2d5208a8fc30cca2000870a2fffd4270ad6b57,Saskatchewan
PreservedSpecimen,,REGINA,Canada,1983,simple,a2129c7c79ab2cfbc6f047be00c5000bc31563c21f36e53386a9fcd01b415239.jpg,AAFC,,0.922,vision,,Shinners colorchecker,a2129c7c79ab2cfbc6f047be00c5000bc31563c21f36e53386a9fcd01b415239,Saskatchewan
PreservedSpecimen,2992,,Canada,2990,simple,a214d95d13afc784958338d7fb6398fcce187c1e0063ccd12ee8d13c8158f97f.jpg,,,0.926,vision,,Few small,a214d95d13afc784958338d7fb6398fcce187c1e0063ccd12ee8d13c8158f97f,Saskatchewan
PreservedSpecimen,208,,Canada,1935,simple,a215db716cbf2a273e988c1b8f64d7df5b1a9a4efbe79ce21db51e496d6431c0.jpg,,A 5006t Remarks Cultivated perennial,1.0,vision,,Calibrite colorchecker,a215db716cbf2a273e988c1b8f64d7df5b1a9a4efbe79ce21db51e496d6431c0,Saskatchewan
PreservedSpecimen,2,REGINA,Canada,1202,simple,a21efc9249d92900f9b2d1e56440d23c28fc8b389f079b735016baf3fbb605a0.jpg,AAFC,,1.0,vision,,Ditch of,a21efc9249d92900f9b2d1e56440d23c28fc8b389f079b735016baf3fbb605a0,Saskatchewan
PreservedSpecimen,,,,,simple,a221e1b153a396c3528f6654e076750fec24829409bce03ce67034c98dc4c137.jpg,,,1.0,vision,,,a221e1b153a396c3528f6654e076750fec24829409bce03ce67034c98dc4c137,
PreservedSpecimen,8882,REGINA,Canada,8882,simple,a223855410b50da030414546e8af82efb7e059c5a887c8a92d696c48387f774a.jpg,AAFC,,1.0,vision,,Eupatorium rugosum,a223855410b50da030414546e8af82efb7e059c5a887c8a92d696c48387f774a,Saskatchewan
PreservedSpecimen,429,REGINA,Canada,1984,simple,a2251885e74293a0f33c537f80b7f2505180ca9f653e45999a8cfde6aad6fb8b.jpg,AAFC,,0.912,vision,,South west,a2251885e74293a0f33c537f80b7f2505180ca9f653e45999a8cfde6aad6fb8b,Saskatchewan
PreservedSpecimen,,REGINA,Canada,1928,simple,a24784da3f8425e53cf7f4ae19a81d4bcbcdd6a6ced64155354c94431e61ae6e.jpg,AAFC,,1.0,vision,,Glyceria grandis,a24784da3f8425e53cf7f4ae19a81d4bcbcdd6a6ced64155354c94431e61ae6e,Saskatchewan
PreservedSpecimen,,,Canada,1963,simple,a254195c2ad12cbc3b24dd82227cb513c57d9baa46d09f869b25782f6cb1ea59.jpg,,,0.956,vision,,Stipa comata,a254195c2ad12cbc3b24dd82227cb513c57d9baa46d09f869b25782f6cb1ea59,Saskatchewan
PreservedSpecimen,,REGINA,Canada,1984,simple,a25f81c35dea4d90bfc744909e52afc4a9a6f7d4ad123a4bfef7ba57691f8ff2.jpg,AAFC,,1.0,vision,,Scentless chamomile,a25f81c35dea4d90bfc744909e52afc4a9a6f7d4ad123a4bfef7ba57691f8ff2,Saskatchewan
PreservedSpecimen,2,REGINA,Canada,1950,simple,a268a6c2ea87650f076c35e1c062d59d766caac2db94a53bf5f1b78088424c9c.jpg,AAFC,,1.0,vision,,Hawksbeard colorchecker,a268a6c2ea87650f076c35e1c062d59d766caac2db94a53bf5f1b78088424c9c,Saskatchewan
PreservedSpecimen,,REGINA,Canada,7171,simple,a2771379df2c7703d58a9d047208d6dd6b3134330f3770e6bcd0a43315e40eda.jpg,AAFC,"Seeded pasture, 7 miles NNW",0.948,vision,K.F.Best,Iva axdllaria,a2771379df2c7703d58a9d047208d6dd6b3134330f3770e6bcd0a43315e40eda,Saskatchewan
PreservedSpecimen,,REGINA,Canada,,simple,a27a4c83beb0c026d23604a97758abee1e46dfb7978f698a7fe9de64a6181846.jpg,AAFC,,0.879,vision,K. Mortensen. ......,Checked by,a27a4c83beb0c026d23604a97758abee1e46dfb7978f698a7fe9de64a6181846,Saskatchewan
PreservedSpecimen,,REGINA,Canada,1984,simple,a2ae860c53b84132b9935d6dbb847e8b42cbb853a0cf4b9db2c61f021ac76488.jpg,AAFC,,1.0,vision,,,a2ae860c53b84132b9935d6dbb847e8b42cbb853a0cf4b9db2c61f021ac76488,Saskatchewan
PreservedSpecimen,,,,,simple,a2b22296022d07ec1d6454d0bad4e70aa189d5ae3779b5d1e604f193a054a059.jpg,,,1.0,vision,,,a2b22296022d07ec1d6454d0bad4e70aa189d5ae3779b5d1e604f193a054a059,
PreservedSpecimen,37,REGINA,Canada,1968,simple,a2f2c7ec31dd0da73c3714649015215963d94042fa3a0066ccc8e3d53b4203a8.jpg,AAFC,,1.0,vision,,Koeleria cristaua,a2f2c7ec31dd0da73c3714649015215963d94042fa3a0066ccc8e3d53b4203a8,Saskatchewan
PreservedSpecimen,24,REGINA,Canada,1966,simple,a3112821a49a6f2231c5a5df53fc431d2f03f8e6d17a75fb10b4245f99f656e6.jpg,AAFC,,1.0,vision,,Native grassland,a3112821a49a6f2231c5a5df53fc431d2f03f8e6d17a75fb10b4245f99f656e6,Saskatchewan
PreservedSpecimen,,,,,simple,a326edb9dc329ea5da9df4cf5ab9c5e93fe33558b6dcc428257b4ffc7e8f7bcb.jpg,,,1.0,vision,,,a326edb9dc329ea5da9df4cf5ab9c5e93fe33558b6dcc428257b4ffc7e8f7bcb,
PreservedSpecimen,,,Canada,2969,simple,a3285a0b0fe51b8b2488a2bcdd1e21e9274685071104e2ac9b07a6701aaef798.jpg,,,0.907,vision,,Glyceria borealis,a3285a0b0fe51b8b2488a2bcdd1e21e9274685071104e2ac9b07a6701aaef798,Saskatchewan
PreservedSpecimen,407,REGINA,Canada,1984,simple,a33256c92295f5f0b9473b7198e0c93aeb19eb70664f20d60f0903d3ddcdf685.jpg,AAFC,,1.0,vision,,Wroxton east,a33256c92295f5f0b9473b7198e0c93aeb19eb70664f20d60f0903d3ddcdf685,Saskatchewan
PreservedSpecimen,,REGINA,Canada,,simple,a343e68c6dddfcdaddcd0aa9331d4d6c90e8946b64d5b2d6bdb774ec8d64132c.jpg,AAFC,,1.0,vision,,Identified by,a343e68c6dddfcdaddcd0aa9331d4d6c90e8946b64d5b2d6bdb774ec8d64132c,Saskatchewan
PreservedSpecimen,02933,,Canada,0293,simple,a378a69deb42161926e09bf0dbd3afd672a815c2435773876e60cc9ce5334b80.jpg,,Astregaletun pectineti,0.971,vision,,Stipa comate,a378a69deb42161926e09bf0dbd3afd672a815c2435773876e60cc9ce5334b80,Saskatchewan
PreservedSpecimen,,REGINA,Canada,,simple,a389239bd49fc3059b52f745dc41dec825ff5b957c68f86888c5c63ecaeec6eb.jpg,AAFC,,0.95,vision,,Identified by,a389239bd49fc3059b52f745dc41dec825ff5b957c68f86888c5c63ecaeec6eb,Saskatchewan
PreservedSpecimen,,,,,simple,a39aad8a8c8a49f130f9134b6aa524b785fdc9d47ba1ab9ff944a2b2ed4453ca.jpg,,,1.0,vision,,,a39aad8a8c8a49f130f9134b6aa524b785fdc9d47ba1ab9ff944a2b2ed4453ca,
PreservedSpecimen,26076,REGINA,Canada,2607,simple,a39c67e326e7fd0ea68034791ede1761793a8485e45253e7d6153a2749170c67.jpg,AAFC,,0.961,vision,,Warwick colorchecker,a39c67e326e7fd0ea68034791ede1761793a8485e45253e7d6153a2749170c67,Saskatchewan
PreservedSpecimen,,REGINA,Canada,8630,simple,a3aab3a22f5286cd87fb0ccf9cbb3a99f90ff40264ccf90817219cdbd7393789.jpg,AAFC,Aspen grove ALBERTA calibrite,1.0,vision,,Taraxacun ofticinale,a3aab3a22f5286cd87fb0ccf9cbb3a99f90ff40264ccf90817219cdbd7393789,Saskatchewan
PreservedSpecimen,,REGINA,Canada,1282,simple,a3bdc7c62b433750f338e46e123fb0446b948105a3aab33fd7a25bfde1e8cf97.jpg,AAFC,Lakeshore,1.0,vision,,Agropyron subsecundum,a3bdc7c62b433750f338e46e123fb0446b948105a3aab33fd7a25bfde1e8cf97,Saskatchewan
PreservedSpecimen,,REGINA,Canada,0192,simple,a3bf0cb04150e144ef26966c3860b7450b8b3fb9941cd9bf4474cb64d71a1763.jpg,AAFC,,1.0,vision,,Echinochloa crus,a3bf0cb04150e144ef26966c3860b7450b8b3fb9941cd9bf4474cb64d71a1763,Saskatchewan
PreservedSpecimen,,REGINA,Canada,"JulY 21, 1965",simple,a3cefe7c873f7af9ef90d7b281a8d730562e858569c35f3062039c7bcf040aef.jpg,AAFC,,0.937,vision,J. Loonen,Calamegrostis neglecte,a3cefe7c873f7af9ef90d7b281a8d730562e858569c35f3062039c7bcf040aef,Saskatchewan
PreservedSpecimen,,REGINA,Canada,1954,simple,a3e22d8e3b38b2db10487c89d57e0c32c4986f623b2c86ceab1fc387d89ea74c.jpg,AAFC,,0.886,vision,,Calamagrostis inexpansa,a3e22d8e3b38b2db10487c89d57e0c32c4986f623b2c86ceab1fc387d89ea74c,Saskatchewan
PreservedSpecimen,2,REGINA,Canada,8840,simple,a3e9a21fdde6f34c6cd253d841d9d093af7d4b4ad79dab4409cbb5164a2f3f3d.jpg,AAFC,,1.0,vision,,Calibrite colorchecker,a3e9a21fdde6f34c6cd253d841d9d093af7d4b4ad79dab4409cbb5164a2f3f3d,Saskatchewan
PreservedSpecimen,0,REGINA,Canada,1252,simple,a410ec8e40c1be7681f935c7d36f49f7c0c542db3e8e7bc135bead5f9a0b2b4f.jpg,AAFC,In creek SASKATCHEWAN Lonigtoeta Vegson C,0.933,vision,,Catabrosa aquatica,a410ec8e40c1be7681f935c7d36f49f7c0c542db3e8e7bc135bead5f9a0b2b4f,Saskatchewan
PreservedSpecimen,,REGINA,Canada,1984,simple,a426073bbf5617a9f9285508e0e84cf1e5d8960251b7d358a998c9c96668db94.jpg,AAFC,,0.892,vision,,Checked by,a426073bbf5617a9f9285508e0e84cf1e5d8960251b7d358a998c9c96668db94,Saskatchewan
PreservedSpecimen,28,REGINA,Canada,1978,simple,a42bbd3a742497ed246cbea27ee5e45462694b34ba4e2b91cb87eba746586717.jpg,AAFC,,0.933,vision,,Checked by,a42bbd3a742497ed246cbea27ee5e45462694b34ba4e2b91cb87eba746586717,Saskatchewan
PreservedSpecimen,1194,,,"June 20, 1937",simple,a43357cac0de5c9003f7cc837de295b223a014695f2bac82a088be49960abaaf.jpg,,,0.971,vision,,Azbemisis cans,a43357cac0de5c9003f7cc837de295b223a014695f2bac82a088be49960abaaf,
PreservedSpecimen,,,,1222,simple,a433c82cad016f2f12a7c6883560380fefbb0263b7811788799d02858759eb58.jpg,,,0.767,vision,,,a433c82cad016f2f12a7c6883560380fefbb0263b7811788799d02858759eb58,
PreservedSpecimen,,REGINA,Canada,2802,simple,a46347f8477f79a67617f1b9aebebf07c3b55de663421d7bc98fb00813a11027.jpg,AAFC,,1.0,vision,,Warwick ptanical,a46347f8477f79a67617f1b9aebebf07c3b55de663421d7bc98fb00813a11027,Saskatchewan
PreservedSpecimen,,REGINA,Canada,JUL 20 1961,simple,a464fad6e72e840e8558a55d402acafaf3ea3a821500c391de3a97e120531dd6.jpg,AAFC,HABITAT-,0.939,vision,COLL.NO.,Sonchus arvensis var. glabrescens,a464fad6e72e840e8558a55d402acafaf3ea3a821500c391de3a97e120531dd6,Saskatchewan
PreservedSpecimen,,,Canada,,simple,a4671acb85594097be0fab6166edf3f7876fa51c66fa878cd539140c22f3426e.jpg,,,0.942,vision,,Identified by,a4671acb85594097be0fab6166edf3f7876fa51c66fa878cd539140c22f3426e,Saskatchewan
PreservedSpecimen,1,REGINA,Canada,1963,simple,a46cb4bbd9a6b1243b7b0698479a3f00e72019ec1eb05a151298724dd87338a3.jpg,AAFC,,1.0,vision,,Patibida columnifera,a46cb4bbd9a6b1243b7b0698479a3f00e72019ec1eb05a151298724dd87338a3,Saskatchewan
PreservedSpecimen,4,REGINA,Canada,1969,simple,a47aac664e0917d0459a94b3451f3ab9855eb655fc6bd290c133af134a554d5d.jpg,AAFC,Roadside SASKATCHEWAN boie Vetur C,0.913,vision,,Bromus inermis,a47aac664e0917d0459a94b3451f3ab9855eb655fc6bd290c133af134a554d5d,Saskatchewan
PreservedSpecimen,,,Canada,2398,simple,a4ad92e649e5684aab4d6f09d14ad414212c9bbb1518c1787fc99d9b4f3a76b4.jpg,,,0.917,vision,,Fabyan campgroune,a4ad92e649e5684aab4d6f09d14ad414212c9bbb1518c1787fc99d9b4f3a76b4,Saskatchewan
PreservedSpecimen,,REGINA,Canada,,simple,a4c75b2b211a505f560f4980e83370d0c38748bad8e80457963001351a0d5280.jpg,AAFC,,1.0,vision,,Identified by,a4c75b2b211a505f560f4980e83370d0c38748bad8e80457963001351a0d5280,Saskatchewan
PreservedSpecimen,,REGINA,Canada,1222,simple,a4dc19bd57b666c421d1cb677cc4f5205a72be21480a650b9dc1ca6d89e02a6c.jpg,AAFC,,0.926,vision,,Calamovilfa longifolia,a4dc19bd57b666c421d1cb677cc4f5205a72be21480a650b9dc1ca6d89e02a6c,Saskatchewan
PreservedSpecimen,53,REGINA,Canada,2287,simple,a504bcebe5ab5cbd6de6a682567b824ca476cebfb37173ca248012ec04303410.jpg,AAFC,Begina Exp- Fcrm HABITAT,1.0,vision,,,a504bcebe5ab5cbd6de6a682567b824ca476cebfb37173ca248012ec04303410,Saskatchewan
PreservedSpecimen,,,,,simple,a51eb84bcdd097e1ca7162d3ef52fc0f5d179aba6fd9a646492a95a32e5e7e29.jpg,,,1.0,vision,,,a51eb84bcdd097e1ca7162d3ef52fc0f5d179aba6fd9a646492a95a32e5e7e29,
PreservedSpecimen,,,Canada,,simple,a52eadb07cfdff560de78c2ae40707e2a70f976ec6d0a2dbc331d438657b6861.jpg,,Sos p rovina,0.809,vision,,Galium barca,a52eadb07cfdff560de78c2ae40707e2a70f976ec6d0a2dbc331d438657b6861,Saskatchewan
PreservedSpecimen,,REGINA,Canada,1969,simple,a5491b23b65d1b12f801a079dfd317f4d7a627b210ed25a2f7e2cdfba4a0f50a.jpg,AAFC,,1.0,vision,,Agropyron cristatum,a5491b23b65d1b12f801a079dfd317f4d7a627b210ed25a2f7e2cdfba4a0f50a,Saskatchewan
PreservedSpecimen,,,Canada,1956,simple,a58c6b67e0fa1d4d0921bfb8e085b8cb5da3517b4b61ddb9af235b72baf1fd9e.jpg,,,0.936,vision,B.S. Molberg.,Smooth aster,a58c6b67e0fa1d4d0921bfb8e085b8cb5da3517b4b61ddb9af235b72baf1fd9e,Saskatchewan
PreservedSpecimen,1631,REGINA,Canada,1631,simple,a5911c1a2410c4d7b53b3a01695a81e1e382902e8858a9bbf32761c7b3a2ce9c.jpg,AAFC,,1.0,vision,,Plants of,a5911c1a2410c4d7b53b3a01695a81e1e382902e8858a9bbf32761c7b3a2ce9c,Saskatchewan
PreservedSpecimen,,,Canada,,simple,a5924cca1c0678397195cb03868d8f0008e40a52edeb16b65aa30b5ab964cf52.jpg,,,0.961,vision,,Sunaslossam offisinals,a5924cca1c0678397195cb03868d8f0008e40a52edeb16b65aa30b5ab964cf52,Saskatchewan
PreservedSpecimen,,REGINA,Canada,1256,simple,a5d87c799e812963f887d00cba0a3a08c9a5d909dfdcdde4383f8023f44c9d91.jpg,AAFC,,0.936,vision,,Calibrite colorchecker,a5d87c799e812963f887d00cba0a3a08c9a5d909dfdcdde4383f8023f44c9d91,Saskatchewan
PreservedSpecimen,359,REGINA,Canada,"July 11, 1950",simple,a5e52a59ac93b3ee95a3d760d306be0e53e412c1773a2c6f726f306738614d93.jpg,AAFC,ASSOCIATION,1.0,vision,,Best and,a5e52a59ac93b3ee95a3d760d306be0e53e412c1773a2c6f726f306738614d93,Saskatchewan
PreservedSpecimen,131,REGINA,Canada,9196,simple,a5e5e69486e475dd9dd0657f1b40fa3e58447f858c9af0ef3ea691b40cd1f926.jpg,AAFC,,0.959,vision,,Winter wheat,a5e5e69486e475dd9dd0657f1b40fa3e58447f858c9af0ef3ea691b40cd1f926,Saskatchewan
PreservedSpecimen,,REGINA,Canada,1984,simple,a5e6c0d674544523a7df70dc086f5338ac225f7f8acdb83823025e2c38e3f6b7.jpg,AAFC,,1.0,vision,,Crepis tectorum,a5e6c0d674544523a7df70dc086f5338ac225f7f8acdb83823025e2c38e3f6b7,Saskatchewan
PreservedSpecimen,,REGINA,Canada,1256,simple,a5f89e1840216ab7ee999995cd9ffe03e5d6329c572c280b1bdd92862dd6f820.jpg,AAFC,Roadside Terigos insigtets lyter C Tatajas,0.913,vision,,Terigos insigtets,a5f89e1840216ab7ee999995cd9ffe03e5d6329c572c280b1bdd92862dd6f820,Saskatchewan
PreservedSpecimen,,,,,simple,a62c86fb8d6af1d412f0d75d1d10363268eac184c4c2890b1ed2d72b36116630.jpg,,,1.0,vision,,,a62c86fb8d6af1d412f0d75d1d10363268eac184c4c2890b1ed2d72b36116630,
PreservedSpecimen,,,,1274,simple,a6404dd9828f1b21662e4b362ed347418b515d0054e57fe6e817508d601f63a7.jpg,,,0.756,vision,,,a6404dd9828f1b21662e4b362ed347418b515d0054e57fe6e817508d601f63a7,
PreservedSpecimen,,REGINA,Canada,1064,simple,a65a78c8f4b5b207c9eceaddc7b3683e7c509a79cc7d1b86d5b9e68aecbaa393.jpg,AAFC,ASSOCIATION,1.0,vision,,Ratibide columnifera,a65a78c8f4b5b207c9eceaddc7b3683e7c509a79cc7d1b86d5b9e68aecbaa393,Saskatchewan
PreservedSpecimen,,,Canada,"Auy 25, 1989",simple,a662ff3fff2061035cae1fb4780a67a6d0e8512e5a43a397536ba5bf18e037bf.jpg,,,1.0,vision,April Ingraham ....,Matricaria perforata,a662ff3fff2061035cae1fb4780a67a6d0e8512e5a43a397536ba5bf18e037bf,Saskatchewan
PreservedSpecimen,,,,,simple,a665e52870edf2544c08eeeda784106edce8248f3ce1421a39cd92815a12917f.jpg,,,1.0,vision,,,a665e52870edf2544c08eeeda784106edce8248f3ce1421a39cd92815a12917f,
PreservedSpecimen,2694,REGINA,Canada,2694,simple,a667d727733fc5ebed47616e546a4fb2f13f61c6d7ce49acec6581411a3f737d.jpg,AAFC,,0.975,vision,,Waste land,a667d727733fc5ebed47616e546a4fb2f13f61c6d7ce49acec6581411a3f737d,Saskatchewan
PreservedSpecimen,,REGINA,Canada,2806,simple,a67e30653acf26f54c51591c43547a3048f3c760bd8c627d7c629eae6d0779d2.jpg,AAFC,HABITAT,0.956,vision,NO. CHECKED BY TV BecK,Jeraxecem d,a67e30653acf26f54c51591c43547a3048f3c760bd8c627d7c629eae6d0779d2,Saskatchewan
PreservedSpecimen,0,REGINA,Canada,2647,simple,a68afdb4afdc8a5722e34a903fccee1a4dcdf665963e081fa8b566d4d6798e9f.jpg,AAFC,,1.0,vision,,Beckmannia erucaeformis,a68afdb4afdc8a5722e34a903fccee1a4dcdf665963e081fa8b566d4d6798e9f,Saskatchewan
PreservedSpecimen,,,Canada,,simple,a6c86e01d5d0adee299bc088c23ade88bc713a8421c6d4d708db7a7de9635d81.jpg,,- Open woodlande Perennial,0.956,vision,im. Shevkenek CENTRAL SCIENTITIO CO. OF CANADA LIMITED. TORONTO,Aster laevis,a6c86e01d5d0adee299bc088c23ade88bc713a8421c6d4d708db7a7de9635d81,Saskatchewan
PreservedSpecimen,,REGINA,Canada,2502,simple,a6e9c58163adeb0c749be695b8c989e53d4579a0d27ed2febb97aae12b2198e6.jpg,AAFC,,0.973,vision,,Taraxacum officinale,a6e9c58163adeb0c749be695b8c989e53d4579a0d27ed2febb97aae12b2198e6,Saskatchewan
PreservedSpecimen,,,Canada,1987,simple,a708b30c10626e3126473f039404f010cda83a3d37ef8da3f3a744c679ca9b31.jpg,,,0.906,vision,,Identified by,a708b30c10626e3126473f039404f010cda83a3d37ef8da3f3a744c679ca9b31,Saskatchewan
PreservedSpecimen,,REGINA,Canada,1876,simple,a7144fd0def4d723da280661af83e551fd699216e47f09e3a29c0b83b44c503a.jpg,AAFC,,0.961,vision,,Galinsoga parviflora,a7144fd0def4d723da280661af83e551fd699216e47f09e3a29c0b83b44c503a,Saskatchewan
PreservedSpecimen,,,,,simple,a738849ed8f27e7ccdff5b3a1ad5a91a495a7035389f229c60e4fed8d72d6d02.jpg,,,1.0,vision,,Xanthium spinosum,a738849ed8f27e7ccdff5b3a1ad5a91a495a7035389f229c60e4fed8d72d6d02,
PreservedSpecimen,2,REGINA,Canada,1963,simple,a7587c5a6ee5613e3de2529cebcf078b7ecea9ea8669bc8dc7e42423a509a1cd.jpg,AAFC,,0.979,vision,,Stages in,a7587c5a6ee5613e3de2529cebcf078b7ecea9ea8669bc8dc7e42423a509a1cd,Saskatchewan
PreservedSpecimen,019,REGINA,Canada,7287,simple,a759c1fe55d2bbe68df377c2f36a8a5ba2b0210dae56903959d6a8658a5611bc.jpg,AAFC,,0.863,vision,,Agropyron subsecundum,a759c1fe55d2bbe68df377c2f36a8a5ba2b0210dae56903959d6a8658a5611bc,Saskatchewan
